time,message
1/31/2017 3:48,I think it's awesome that you are hiring refugees! I love that since 2014 you've hired 8000 veterans and that your goal is to hire 10000 by the year 2018. I also think it's cool that in 2014 your CEO donated 30 million to the troops! Way to go!
1/31/2017 3:47,Guess its time to make a stand  no more Starbucks for me I  protest.    :)
1/31/2017 3:45,We support Starbucks!!
1/31/2017 3:44,"Support Starbucks!  February 7th is Starbucks Appreciation Day!  If the right wing can do it for Chick-fil-A we can show our support for a company with positive moral values! 
StarbucksAppreciatonDay february7"
1/31/2017 3:44,"I love how whenever an employee asked for a name, they had no problem writing Voldemort, Daryl Dixon,  Rick Grimes, or any other name that clearly wasn't mine. But when i say Trump, you want to get an attitude and demand my real name Ì†ΩÌ∏Ç too afraid to yell it out in your business? I bet if i had said my name was Abdul Amir, i would've gotten a free coffee. 

Hope your business crashes into the ground. I'll be getting better coffee from Dunkin Donuts. Stay classy.....and American, starbucks"
1/31/2017 3:44,Starbucks... although I'm very happy you want to help those in need.  Start at home first. Has your company hired any homeless people? Got a place to stay for a month while they get on their feet?  I'm just saying this because so many are quick to express hatred when some people make decisions that you don't agree with. We ALL can fall short of humanity and compassion.
1/31/2017 3:44,I hope your disgusting company goes out of business. You are horrible. Your coffee sucks and so do your owners for continuing to ruin this Country.
1/31/2017 3:43,Thank you Starbucks for your commitment to hiring veterans and refugees and providing health insurance and college education for your employees!  WeAreAllOne
1/31/2017 3:42,Starbucks just gained some major respect in my book! SupportStarbucks
1/31/2017 3:40,"Always loved your drinks NOW I LOVE the corporation. Thank.you for doing the RIGHT thing!!
I stand with STARBUCKS!"
1/31/2017 3:39,Thank you for supporting refugees! I love Starbucks! I will stop by more often!
1/31/2017 3:39,Thank you for supporting immigrants and refugees!
1/31/2017 3:38,"buckstarbucks

Hire American!"
1/31/2017 3:37,No more Starbucks for me. Bad decision.
1/31/2017 3:37,"I applied for a job here...more than once... and more than one location (even different states)  

so, since I'm over-qualified, it's okay to pass me over and employ non-citizens instead?!?!?!  (another article states you had some plan of hiring Vets, which I also had a stint in & still no job)

well, this is the final nail in the coffin for me buying your products...I'll be voting with my dollars by no longer supporting your crookedness...  

SayNoToStarbucks   VoteWithYourDollars
ShopLocal
SupportLocalCoffeeShops
DumpingTheCrappyGoldCard"
1/31/2017 3:36,Thank you guys for your support of what makes America amazing: the people that come here looking for a better life. I support you!
1/31/2017 3:36,"So let me get this straight... you do not put American Peoples safety 1st and also do not support Traditional Married Couples you do not want our business!!!! YEP TIME FOR MANY AMERICANS TO BOYCOTT!!! JUST GOT MY VOTE TO BOYCOTT ZEROSTARBUCKS
http://myfreshnews.com/starbucks-ceo-support-traditional-marriage-dont-want-business"
1/31/2017 3:36,"If Starbucks hires 10,000 illegals i am done they need to hire 10,000 veterans first"
1/31/2017 3:35,Thanks for taking a stand on good and decency in the world for ALL people!  You have my support and business!
1/31/2017 3:34,"Why don't you hire 10,000 American veterans."
1/31/2017 3:34,You bunch of Nazis suck. Your coffee sucks and it will be a cold day in hell before I buy a cup. You care a cancer on decent society.
1/31/2017 3:33,The boycott begins. God bless America.
1/31/2017 3:31,"Thank you for your commitment  to refugees. As a person that does not usually frequent any type of fast food/beverage establishment,  I will now make it a point to purchase from one of your stores whenever I can. I will also be sure to purchase Starbucks gift cards for all those  that I know love your coffee."
1/31/2017 3:31,"I guess whatever happened to just being able to get a nice coffee?
Seriously, I don't want a side of politics with it...
I am frankly quote sick of the CEO who CLEARLY anti the president  anti demoracy and anti DIVERSITY.   Surely ALL YOUR CUSTOMERS matter? 
We embrace everyone, does not mean we have to agree with them.   Just can't understand what th email agenda is here.     Everytime starbucks decides to ram their agenda down people's throat, ithey walk.   Seriously I'm getting my coffee elsewhere.   Don't need to feel.I'm walking into the enemy's camp ......"
1/31/2017 3:30,"Thank you for your stance regarding nomuslimban and refugees. Thank you for standing up for the ideals that this country is founded on.

Thank you!  Thank you!"
1/31/2017 3:29,"The coffee bean is better, and OMG, Sambalattes is waaaaay better than starbucks. Your guys food is awful. All you guys use is syrup in everything.. Learn how to make a nutella latter for gods sake.... Rip off"
1/31/2017 3:29,"I have been a long time, loyal supporter and patron of Starbucks for many, many years. That being said, in light of recent political events I will no longer be supporting this company. I am a supporter of President Trump. I feel that he is doing everything he should be to secure the people in America from harm. Starbucks has a long history of supporting liberal ideaologies and I've overlooked it for the most part. But honestly, when a company enters the political arena and outspokenly alienates half of their customer base, that's bad business. I'm sure my lack of patronage will be but a minor blip in your radar. As your CEO has stated he doesn't want my money anyway, so, he won't get it. I will also be encouraging everyone I know to discontinue their patronage as well."
1/31/2017 3:27,Don't give in to the hate!!! Many stand with you that still have a level head.
1/31/2017 3:25,Glad to see the start of a boycott.  Your coffee was always overpriced and tasted like crap.  Dunkin Donuts own you.
1/31/2017 3:25,"Over 5000 vets have and are still being hired.  But these ""what about vets?"" people don't read or don't care."
1/31/2017 3:24,"Got a Chai Frappuccino after school today to celebrate the sweet love to refugees, students, veterans and others you support. Thank you Starbucks!"
1/31/2017 3:24,Thank you Starbucks for having a history supporting our military and veterans and for now supporting refugees! Will continue to purchase from starbucks!
1/31/2017 3:24,"I will not support a buisness who violate this law. Saying you are going to favor immigrants also says you will not be hiring others based on thier race, color, religion, sex or national origin.   Title VII of the Civil Rights Act of 1964 (Title VII), which prohibits employment discrimination based on race, color, religion, sex, or national origin;"
1/31/2017 3:23,"Dear Starbucks,

How about giving those 10,000 jobs to our Veterans instead of those who are new to the country?"
1/31/2017 3:22,Very excited to continue supporting such a globally conscious company. weareallimmigrants
1/31/2017 3:18,"Starbucks,  you are on your way out!  Enjoy the next little bit of business.  Soon Starbucks will be nothing but a memory.   No tears shed here."
1/31/2017 3:18,"Thank you for doing the right thing, AGAIN, Starbucks! ‚ù§"
1/31/2017 3:18,way to go!  so proud that we have progressive companies with visionaries like Howard Schultz!  You will end up on the right side of history.  buystarbucks
1/31/2017 3:15,"Boycotting Starbucks until you support the USA
And the President of the US"
1/31/2017 3:15,"When Starbucks will not support regular Married Couples and refuse to serve us as he puts it and now will put Refugees over the Safety of the American People it is time for me to dump my Starbucks App and going to Starbucks with family and friends buying frozen Carmel  Frappuccinos and Frozen Vanilla Bean for my 6 yr old granddaughter and buying gift cards... so Done with Starbucks!!!!!! SHAME ON YOU!!! Time to go to Duncan Doughnuts for my fix or McDonalds for that matter!!
BOYCOTTAMERICANS1STANDTRADITIONALMARRIAGECOUPLESRESPECT!"
1/31/2017 3:15,"You guys are freaking Awesome!!
Thank you for doing the right thing and making me feel slightly less embarrassed to be American. Not a great fan of your coffee but will def. Patronize more often."
1/31/2017 3:15,I was super excited to try the butterscotch latte. I got it iced the other day and was super dissapointed. It tasted like butterscotch flavored water. The only good thing about it was the carmel at the bottom.
1/31/2017 3:14,"Starbucks has hired 5,000 Vets and has a goal of 10,000 by 2018. They also give them free college. Yet this page is being overrun by Trump supporters who get their information from memes.
When do we start watering the crops with Brawndo?"
1/31/2017 3:14,"I don't drink coffee often, but I will be stopping at Starbucks a lot more often! I applaud you for your decision to include refugees in your hiring plan! Thank you for standing up for who America is!!"
1/31/2017 3:13,"Hey Starbucks / Schultz - you need to be concentrating on hiring vets and other Americans before hiring refugees. Until the time when you get your act together, I will go elsewhere for my coffee and tea."
1/31/2017 3:12,Please bring back the Chili Mocha. My fave coffee drink.
1/31/2017 3:11,"Thank you for standing up for refugees. I don't get coffee drinks often, but when I do, I will get them from Starbucks. :)"
1/31/2017 3:09,I will not be supporting your business.your attitude and liberal voice does not work for me.Dutch bros is better coffee anyway.
1/31/2017 3:09,Hire U.S. Citizens that are here legally...rather than making a political statement!!! Put USA first or we will no longer support you!
1/31/2017 3:09,"Starbucks has said they will hire 10,000 refugees. Why not 10,000 homeless veterans? I'm just curious."
1/31/2017 3:07,"Thank you for your commitment to hire refugees at your stores around the globe. 
I appreciate what you have done for Veterans in the past.  
I love that you can keep your compassion in the business world."
1/31/2017 3:06,I have been a Starbucks drinker for over 20yrs. I am sad to say your values no longer align with mine and I will no longer patronize your establishment. I'm choosing to put my money where it will be invested in things that I believe in that align with my moral values and things that are important to me.
1/31/2017 3:04,"Why some people always try to twist things in a negative way. Starbucks' CEO NEVER said he would not hire Americans or Veterans. He is being inclusive and supportive of all nationalities and races, which is what ALL OF US, AMERICANS should do.
Thank you Starbucks for supporting refugees in their time of need! Not to worry, as you will probably get a new customer for every person who viws to vows to take their coffee addiction elsewhere"
1/31/2017 3:04,Thanks Howard!
1/31/2017 3:03,I will NEVER step foot in your establishment again!!!!  How dare you give jobs to refugees when there are Americans that are here legally that need it. SHAME ON YOU!!!!
1/31/2017 3:01,"StandWithStarbucks Ì†ΩÌ≤ï 

THANK YOU for being human!"
1/31/2017 3:00,"Thank you for standing with refugees, I've always loved your products and now I have more reasons to spend my money with you!"
1/31/2017 2:58,I supporte you 100%
1/31/2017 2:58,I support your pledge to hire refugees. Thank you for having a compassion for all humans regardless of country of origin.
1/31/2017 2:57,Boycott Starbucks due to the anti-American rhetoric of Howard Schulz.
1/31/2017 2:57,Thank you STARBUCKS for standing up to the ban. I support STARBUCKS.
1/31/2017 2:56,"Thank you Starbucks for having a heart big enough to support all humans - veterans, veterans families, refugees & everyone else.  America could use more companies like you that recognize the value of all humans over dollar signs. LoveTrumpsHateAndFear"
1/31/2017 2:56,"STARBUCKS YOU SAY STARBUCKS IS GOING TO HIRE THOUSANDS OF REFUGEES ,WHAT ARE YOU DOING FIRING THE AMERICAN PEOPLE THAT ARE WORKING FOR YOU NOW ,AMERICAN PEOPLE HAVE MADE YOUR COMPANY AND WE CAN BREAK YOU ,AND THATS WHAT WE ALL ARE GOING TO DO ,YOU PEOPLE ARE AS BLIND AS THE DEMOCRATS ,YOUR FIRED BOYCOTT COMING I CAN PROMISE ,WE THE PEOPLE THAT VOTED FOR TRUMP  WILL STOP BUYING ,HOPE YOU TAKE EBT CARDS AND FOOD STAMPS"
1/31/2017 2:54,Hiring refugees over Americans.  Guess I've had my last vanilla bean frap.  Stick to coffee and stay out of forcing your political agenda on others.   Last time I checked America had spoken and elected Trump.
1/31/2017 2:52,"So last week it was...anyone who believes that marriage is only between a man and woman can go elsewhere..this week it's your going to hire 10,000 refugees. You just keep opening your mouths and inserting your foot. I hope your corporation closes and the CEO ends up bankrupt."
1/31/2017 2:52,Thank you for your inclusive and humane hiring policies. You have my business and my admiration.
1/31/2017 2:51,"When an American Company cannot and will not put American safety first, you will no longer receive the business of our family. There are over 2,000 of us. You have been boycotted by ALL of us!"
1/31/2017 2:51,You guys are the best!
1/31/2017 2:50,"Hey Starbucks.  I live in NH. I normally run on Dunkins. No more (nothing to do with DD)! I am now buying all my daily coffee and snacks at my local Starbucks. Thank you for being the kind of company that takes care of all people equally not just those who look like our founding fathers. I'm telling my friends, it's Starbucks from now on. 10000refugees allforoneandoneforall equalityforall muslimsaremyfriends"
1/31/2017 2:48,Thank you Starbucks for having the croissants to stand up for what's right!!! I don't really go to SB often - I will be going more often now!
1/31/2017 2:48,"Thanks for making my decision to switch to Dunkin Donuts a whole easier with your decision to hire 10,000 refugees instead of local workers. For Mr. Schultz to make the statement that the ""American
Dream"" is in jeopardy with the election of President Trump after 10 days in office shows the true political color of your company's 
beliefs.  ""Fake statements"" are no different that ""fake news"" when
the spin is put on designating the countries already on terror lists as a ""ban on Muslims"". Nice try, but you are underestimating the electorate who have already expressed their desires by voting for
someone who is not as politically correct as you would like for us to  be. Nice legacy you are leaving for your successor now that you are stepping down.  I am sure your letter to the world made you feel all warm and fuzzy inside, but that reveals your disconnect with the average American.....the same mistake that Hillary made!"
1/31/2017 2:47,"You are in big trouble Starbucks. You will fall like all the other companies boycotted by the Tea Party and extreme right.
Coke, GE, Johnson and Johnson, Buffalo Wild Wings, Sonic, Target, Walmart, Advance Auto Parts, Home Depot, Oprah, AT$T, Macy's, Pepsi......Wait haven't they boycotted you before? Like three times for not hating gays or something?"
1/31/2017 2:46,"Enough is enough.  Since you have decided to promote illegal immigration by hiring 10,000 of them I have decided to it is in my best interest to start getting my morning coffee somewhere else.  Starting tomorrow I will be going across the street from your store to Lasater's to get my coffee."
1/31/2017 2:46,"unfortunately for you, you have lost my business and the business of my family. We are extremely disappointed in how you treat Americans."
1/31/2017 2:46,"Thank you for speaking up. I haven't been a huge fan, but I won't forget this."
1/31/2017 2:45,I usually make my own but I'll gladly drop by for a cup soon to say thank you for supporting diversity and decency!!
1/31/2017 2:44,Please don't let the haters get to you.  Keep doing what you want to do.
1/31/2017 2:44,I'll never buy another Starbucks product period until the CEO apologizes to Mr. Trump and to evey veteran looking for a job!
1/31/2017 2:43,How about putting politics aside and hire people who are best for the job. This is the last straw.  Bye Starbucks.
1/31/2017 2:42,Enjoyed my Starbucks even more today knowing that they stand with refugees. Thank you for doing the right thing.
1/31/2017 2:42,"Thank you for pledging to hire refugees in your stores worldwide, including prioritizing people who have helped the U.S. military, and also for your commitment to provide healthcare for employees, regardless of what happens to the Affordable Care Act."
1/31/2017 2:41,Bye bye Starbucks. I don't support companies who are treason against America.
1/31/2017 2:41,We are with you Starbucks.
1/31/2017 2:40,"So do you do ""suspended coffee"" at Starbucks? I know I can pay for the order after me but how about buying a coffee for someone homeless?"
1/31/2017 2:40,"Howard, Can't you shut up and just sell coffee?"
1/31/2017 2:40,"Instead of hiring 10,000 refugees why not hire 10,000 veterans?  Then fill that's still open with refugees.  Just a thought..."
1/31/2017 2:40,"I will no longer patronize Starbucks. Hire Americans, especially Veterans, 1st!"
1/31/2017 2:38,"I've been a Starbucks customer a long time, but that's over now!
HIRE VETS, NOT REFUGEES!!!"
1/31/2017 2:36,"Hey, why don't you HERE 10,000  Vets?"
1/31/2017 2:35,I've never been a huge fan of Starbucks but will deff make it a point to support this company every once in a while.
1/31/2017 2:34,If they boycott we will buy more!
1/31/2017 2:33,Instead of hiring refuges - why don't you give jobs to our veterans or the homeless that stand outside of your stores. Shame on you.
1/31/2017 2:30,How about committing to hiring homeless veterans? And how about not using a ruse stating your hiring people that helped veterans? You simply look pathetic stating you're going to hire refugees. How about hiring Americans?
1/31/2017 2:29,"Starbucks react to Pres. Trumps executive order by saying the will hire 10,000 refuges...What about all the American's that are out of work?
Just heard Joe Pages say this is affirmative action for refugees! Sounds like it to me!!!"
1/31/2017 2:29,I support Starbucks' vow to help refugees. Thank you.
1/31/2017 2:28,Starbucks should stick to coffee and stay OUT of politics. I won't shop there again when my prePay is spent. ICK...
1/31/2017 2:28,"I've been ordering the same drink for 10 years, since I worked for Starbucks when I was 19, you discontinued my syrup & I'm so disappointed. Ì†ΩÌ∏©"
1/31/2017 2:27,you should leave now. we've had enough of your socialism with a side of crappy coffee . . .
1/31/2017 2:27,"I guess my Starbucks card with $2.38 left on it will go to waste. I cannot support a company that will hire illegal refugees instead of veterans, doesn't want the business of people that support Pres Trump or of gun owners. Obviously, with wealth, wisdom didn't find this CEO. See ya."
1/31/2017 2:24,"So Starbucks will hire Syrian refugees over the next 5 years, but won't let a homeless vet ask for change outside their front door, NOR offer them a job ?"
1/31/2017 2:23,"Starbucks, why hire 10,000 refugees instead of 10,000 Americans or 10,000 American Veterans? Are Americans or American Veterans not good enough to be hired by you or are you just Anti-America and Anti-American Veteran? Guess you don't like supporting the Troops or anyone like that huh? Maybe they should just not support your company."
1/31/2017 2:21,"Starbucks, an American company that will hire immigrants. Go Starbucks. I will now buy all of my coffee from your company (always)"
1/31/2017 2:21,"To read Starbucks is willing to provide 10,000 jobs to refugees is totally appalling.  What happened to providing jobs to Americans,  Veterans, disabled individuals????.  I for one will not shop at any of your stores and if I can appeal to at least one and they another and another maybe it will make an impact on your bottom line.  How can we make America great again by giving jobs to immigrants fleeing other countries."
1/31/2017 2:20,"It's time the CEO of Starbucks leaves!  If you would rather hire refugees than veterans, it's over!  I'll short your company til the cows come home. You're a lousy person."
1/31/2017 2:20,How do I cancel my account?...
1/31/2017 2:19,Thank you Starbucks for standing up for what's right!
1/31/2017 2:15,Thank you Starbucks for agreeing to hire refugees!  thank you for hiring American vets!  Both of these actions stand for traditional American values.  Thank you for standing up to bullies!
1/31/2017 2:14,"I've lived in Seattle more on than off since 1983.  I got coffee from the cart under the old viaduct by the basement bookstore with the hotdog joint upstairs, before Westlake Mall was built.  And when I sold at the Market...well, we lived for our lattes on the line.  When you got so big, I sort of moved away, but when I literally moved to New York I started going back, because it was a little piece of home.  AND NOW...I am so PROUD OF YOU.  So proud of your stand!  I've got a gold card baby and I keep it with me always.  I buy your coffee to make in my house; I'll stop at my local supermarket to get a cup from your great baristas.  You are what is best about home grown US businesses who know what it means to give back to the communities that helped you thrive.  And now your stand for immigrants.  I LOVE YOU STARBUCKS, you Righteous Coffee Makers YOU!"
1/31/2017 2:14,You couldnt and wouldnt support the troops but now youll support refugeesÌ†ΩÌ∏¢Ì†ΩÌ∏¢Ì†ΩÌ∏ÑÌ†ΩÌ∏¢Ì†ΩÌ∏ÑÌ†ΩÌ∏ÑÌ†ΩÌ∏±Ì†ΩÌ∏±Ì†ΩÌ∏±Ì†ΩÌ∏±
1/31/2017 2:14,You go Starbucks!
1/31/2017 2:13,Thank you for having the courage to standup for human rights!
1/31/2017 2:12,We will not shop at any of your stores
1/31/2017 2:12,"Dear Starbucks! I have to admit that I sometimes opt for smaller coffee shops to support my local businesses, but I have definitely been a customer of yours. Today however, hearing of your commitment to refugees and your courage to SPEAK with your ACTION in the face of this horrific administration, I am looking at your rewards program because I plan to frequent you more consciously -- I am relieved that someone believes in conscious capitalism. I will still be a loyal regular to my local coffee shops, and I will also be smiling when I'm ordering from YOU. THANK YOU!"
1/31/2017 2:12,Good job Starbucks.. you not only lost me but 1000's of other customers.  Way to get political.  Idiots.
1/31/2017 2:10,Today I sadly gave up that overpriced grande cup of coffee I love drinking 6-7 days/week.
1/31/2017 2:10,I had given up Starbucks as my New Years resolution to save money.   Now I WILL BE RETURNING TO STARBUCKS. I support companies that do right. IsuportStarbucks
1/31/2017 2:09,"Bravo, Starbucks!  For your pledge to hire 10,000 refugees around the world over the next five years.  I have not been much of a patron in the past, but from here on out I will be a regular and an advocate!!!"
1/31/2017 2:09,"Your massive expansion is exciting!!!  Clearly, hiring 20,000 employees will require many new stores.  You certainly aren't planning on hiring 10,000 refugees and ignoring 10,000 homeless, or American Vets or other unemployed Americans looking for work."
1/31/2017 2:08,"Your a disgrace to this country. There shouldn't be another American step foot in your shops. Bragging about hiring refugees, while our vets are homeless. YOU SUCK!!!  boycottstarbucks"
1/31/2017 2:06,Seriously love this company! Thank you for standing up and doing what is right.
1/31/2017 2:04,Kudos the Starbucks for the move on hiring refugees!! You are on the right side of history ‚ù§Ô∏è
1/31/2017 2:04,Thank you Starbucks! Don't worry we are here and support you!
1/31/2017 2:03,"I always liked you, Howard - bravo on standing up to hate!"
1/31/2017 2:03,"I'm boycotting this place. Planning to hire 10,000 immigrants/illegals instead of people here who need jobs? Are you crazy?! You just lost a valuable customer snowflakes!!!"
1/31/2017 2:03,Hire as many refugees as you'd like Ì†ΩÌ∏Ç is that supposed to make Trump supporters feel bad and unincluded? You're literally just pacifying the snowflakes and driving away part of your business. Good thing your coffee sucks and we have a Relax. Wayyyy better and worth the money Ì†ΩÌ∏Ñ
1/31/2017 2:03,Please leave America....
1/31/2017 2:02,Not only did I unlike your page but I will be encouraging everyone I know to boycott.  How about you do your part and hire our homeless off the streets?!?
1/31/2017 2:02,"Thank you for inspiring and nurturing the human spirit, and rejecting hatred and division."
1/31/2017 2:01,I'm sure you're getting all kinds of feedback lately. Just wanted to add my voice to those saying I was encouraged to see such a large company take a public stance on hiring refugees.
1/31/2017 2:00,Hey how does it feel to be the first company in the United States to openly discriminate against Americans seeking employment based on their race and/or religion?
1/31/2017 2:00,"Starbucks...keep doing what you are doing; thank you for your support of both veterans and all other peoples...Don't worry about our support of you, irregardless of the DT supporters who are threatening to boycott your product...they think they have the boycott power that we, non-DT supporters have as we have joined together and applied against their agenda lately - besides, I really don't believe that the Right wing has ever been your biggest fan anyway - so you're not losing much."
1/31/2017 1:59,unlocking - goodbye.  enjoy your 10000 refugee workers
1/31/2017 1:57,Thank you for wanting to hire the refugees I will continue to support Starbucks thank you
1/31/2017 1:57,Starbucks knee-jerk reaction to hire refugees instead of American workers is going to cost you when patriotic Americans refuse to spend their money with you.  You can say goodbye to my business and I will encourage my friends and family to do the same.
1/31/2017 1:55,Thank you Starbucks for your commitment to hire thousands and thousands veterans in 2014 and refugees in your store around the world as you ARE an international company. You've shown true dignity and grace under fire and I will go to your store as much as I can to combat the ignorance of people not reading your statement in its entirety.  SupportStarbucks
1/31/2017 1:55,"I am so sorry you have decided to only hire immigrants, I'm sure there are plenty of hard working Americans who would like to work for you! This is my favorite coffee and fortunately I bought French roast k-cups yesterday before I heard of your stand! Tomorrow I will use my Starbucks card which has money on it but after that I will no longer be able to buy your coffee since you apparently don't think Americans are worthy to be hired at your stores!"
1/31/2017 1:52,I just deleted your app. Please refund my money to paypal. When companies make inflammatory political stancescthere are repercussions. You have raised prices way beyond inflation lately and now you state you are going to hire 10000 refugees over American citizens. Good luck with that because their welfare benefits are much greater than your pay scale. You reap what you sow and I hope you get what you deserve.
1/31/2017 1:50,"I sent your company an email, regarding the statement that you would be giving jobs to 10,000 ""refugees"".  I received a form letter back that pretty much said, you don't really care what is thought by your customers, who are American citizens.  How many American citizens are losing their jobs so that you can give jobs to non citizens?  Unless of course you are opening thousands of new stores.  What about the citizens here who need Jobs now?  What about our military spouses or discharged military who need Jobs?  How about giving jobs to them?"
1/31/2017 1:48,Thank you for supporting our American melting pot!
1/31/2017 1:48,"A few things. 1)after I pay for my coffee the app isn't reflect ting that change on my card. Makes it difficult when I want to order and it still says I have x amount on card. 2)I was working on a dash that expires today and first it showed I had done nothing towards earning it and now it's no longer in the app. Please help. 
Lastly,bring back the BBQ brisket."
1/31/2017 1:47,I ‚ù§Ô∏è you Starbucks! I will continue to support your brand like I've been doing since you opened your first store in Arizona! No one is going to tell me where to spend my money!  ISupportStarbucks ‚úåÌ†ºÌøª‚úåÌ†ºÌøæ‚úåÌ†ºÌøΩ‚úåÌ†ºÌøº
1/31/2017 1:45,Bring back the Toasted Graham Latte!
1/31/2017 1:44,"I'll be watching your next earnings q with interest. As of today, you've got the last of my money. Ever."
1/31/2017 1:43,"Your company will never see another dime from me due to your CEOs plan to hire 10k refugees. Your company has the right to do it, I have the right to take my business elsewhere."
1/31/2017 1:43,I love you Starbucks! Ì†ΩÌ∏çÌ†ΩÌ≤™
1/31/2017 1:42,Just a little head's up for you ungrateful dirt bags I nor anyone I know will ever give your company another dime. All the money The American people have put into your coffers and this is your stance.I am asking for and to be honest expecting the immediate termination of your CEO for his comments regarding the hiring of 10.000 immigrants..
1/31/2017 1:42,"Who are you boycotting trash kidding? 95% of you have never even been inside of a Starbucks due to its elitist policy of ""No Shirt, No Shoes, No Pants: No Service""."
1/31/2017 1:42,Thank you Starbucks for supporting refugees!!! I am a loyal customer and am very happy that your company chose to do the right thingÌ†ΩÌ∏Ä
1/31/2017 1:41,Thank you for taking a stand against the immigration ban and defending the core values of your company. I respect your company so much!
1/31/2017 1:41,boycotstarbucks putting refugees before veterans and americans. We put trump in presidency we can put starbucks out of business dunkindonuts
1/31/2017 1:40,"I can only guess this is just the beginning of a bump in the road...

Starbucks Corporation
NASDAQ: SBUX - Jan 30, 7:57 PM EST
55.90USD   Price decrease  0.22 (0.39%)

It will be interesting to see how low Starbucks will go...."
1/31/2017 1:40,"I'll be buying my coffee from other stores since you would prefer to hire 10,000 immigrants to work at your stores, rather than American citizens.  Shame on you Starbucks CEO."
1/31/2017 1:37,"I have for very many years been a fan and patron of your business. Today, I write to tell you, not that you care, I will never patronize your business again. To take a stand against America or the elected President of our country, whether you agree or not, is neither an American value or Patriotic. Further to use your resources and position to continue to fan the flames of division is irresponsible. I wish you ran a campaign with as much fervor to hire or help veterans as you are to offer employment to refugees. J. Scarfo, Orlando FL"
1/31/2017 1:34,Thank you so much for standing strong against discrimination and injustice. I have so much respect for you. I like your coffee now more than I ever did!
1/31/2017 1:34,"Looks like it's time for Tim Horton's here in the US. Just wondering how many of our Vets need a minimum wage job? With Trump bringing in the new jobs... or Vets now have the opportunity to make real money! And lets not forget the dear CEO supported Clinton in her run for Presidency. Clinton wanted to increase Obama's 10,000 Refugees accepted by America to 65,000 if elected. I guess these are the real people the CEO wants to hire. 
65,000 Refugees in American, who would they hire first then? Vets or the Refugee 
Yes Starbucks, you have made a statement that you are going to hire 10,000 Veterans/family members and you already have hired 8,800. My question is where is your loyalty once you hit your ""Magic Veteran Number"" Will you then start hiring illegals or refugees here in the states in stead of those who died to give you this right? Tell me where your real loyalties lay. Do they rest with our Men and Women of Service or to the Refugees? It's a simple question."
1/31/2017 1:34,I love the stand that you are taking for refugees. I will absolutely support you for this. ‚ù§‚ù§‚ù§
1/31/2017 1:33,Your coffee sucks as bad as your politics
1/31/2017 1:32,"I've always liked Starbucks--but since you're aiding refugees I'm going in tomorrow to buy a $100 gift card.  For myself, of course. We need you to do what you do!!!   Thanks."
1/31/2017 1:31,"LOVE you, Starbucks.  Thanks for being the good guys in this awful world.  We will double our purchases!"
1/31/2017 1:31,Go to hell.  I will never buy another cup of coffee from you
1/31/2017 1:31,"So many choices, buh bye!"
1/31/2017 1:30,I will be buying my latte at 7am!! Thank you!
1/31/2017 1:30,"Thank you, Starbucks."
1/31/2017 1:29,"I don't even like starbucks coffee, it's too bitter for me, but I'm going to go out of my way to get one and load it up with half and half!  Bravo Starbucks!"
1/31/2017 1:28,"How about you hire 10,000 of OUR 95 MILLION US CITIZENS who cannot find work instead of 10,000 refugees??? 0.39% loss today. Such moronic policies alienate half your potential customer base, so keep at it. But, rest assured, your stock is NO LONGER in my portfolio, Just too many SJW moves, it's nauseating."
1/31/2017 1:28,"SCREW YOU Starbucks!!! Going to lead a grassroots effort to boycott you! Hey, here's a thought....instead of hiring 10,000 immigrants you hire 10,000 VETERANS!! Or just hire 10,000 of the 95 MILLION Americans that are out of the work force!!!???"
1/31/2017 1:27,"Thank u Starbucks for your humanity!! Def will be buying more Starbucks!
Thx!!"
1/31/2017 1:26,"Very disappointed to see a PC display instead of a support of our country. Unlike. Unfollow. & UNFORTUNATELY choose another coffee vendor. 

What they are suggesting is against the law in the United States of America. AMERICANS may not hire based on race, creed, color, religion or gender."
1/31/2017 1:26,hire vets not refugees this is not wright with you at all
1/31/2017 1:25,"After years of calling your hotline, I was able to order a cafe latte with almond milk and stevia!!! I went to my Starbucks today to show my appreciation for your commitment to hiring refugees.  So thank you thank you thank you!!!"
1/31/2017 1:24,I am encouraging all my friends to immediately boycott your company. Your decision to hire refugees over American Citizens is insulting and borders on treasonous!  It's despicable and loathsome that you would do something like this !
1/31/2017 1:23,"Dear Starbucks,
  Why don't you just set the bar and hire both?"
1/31/2017 1:20,Thank you for taking a stance against tyranny.
1/31/2017 1:19,I appreciate what you are doing.  Thank you!
1/31/2017 1:19,"Bravo for standing up to the Bullies some ""Americans"" have become!! I will continue to visit daily and in honor of those vile people against this...I'll buy one on the way home too! 
ThankYouStarbucks Ì†ΩÌ≤ñ"
1/31/2017 1:16,"Just to let you know, I support Starbucks for 100%. I am grateful for your support for refugees. If I could I would just be a member, but I'm Australian. I've been so disgusted by awful stuff I've read about Starbucks today and I was happy to read all the wonderful programs you support. So thank you!!!!!"
1/31/2017 1:16,"I don't even drink coffee and don't need to spend the money on fancy tea, but I'm starting to think I want some expensive fancy tea once in a while to support your company."
1/31/2017 1:16,Starbucks to hire 5000 immigrants. What happened to American people. Screw starbucks.....hope you go out of business. Screw the immigrants.
1/31/2017 1:13,Your commitment to veterans and now refugees with keep me coming back to Starbucks--and of course the great coffee
